,BR,DEP_TIME,FG,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindSpeed,RA,SN,Unnamed: 0,sky
14967,1.0,5.0,0.0,30.03,40.0,41.0,0.13,96.0,30.03,30.01,6.0,41.0,21.0,1.0,0.0,5236.0,3.0
5456,0.0,0.0,0.0,0.0,22.0,34.0,0.0,61.0,0.0,29.98,10.0,30.0,5.0,0.0,0.0,0.0,2.0
10919,0.0,21.0,0.0,30.1,16.0,32.0,0.0,52.0,30.09,30.08,10.0,27.0,10.0,0.0,0.0,998.0,0.0
5116,0.0,0.0,0.0,0.0,9.0,33.0,0.0,36.0,0.0,29.91,10.0,26.0,20.0,0.0,0.0,0.0,1.0
13228,0.0,5.0,0.0,30.11,20.0,29.0,0.0,69.0,30.11,30.09,10.0,26.0,8.0,0.0,0.0,3329.0,1.0
13206,0.0,16.0,0.0,30.14,19.0,36.0,0.0,50.0,30.14,30.11,10.0,30.0,8.0,0.0,0.0,3307.0,1.0
2485,0.0,0.0,0.0,0.0,19.0,24.0,0.0,81.0,0.0,30.43,10.0,22.0,0.0,0.0,0.0,0.0,1.0
12102,0.0,11.0,0.0,30.35,16.0,39.0,0.0,39.0,30.34,30.32,10.0,31.0,20.0,0.0,0.0,2182.0,1.0
8743,0.0,0.0,0.0,0.0,12.0,24.0,0.0,60.0,0.0,30.14,10.0,21.0,21.0,0.0,0.0,0.0,1.0
2974,0.0,0.0,0.0,0.0,43.0,48.0,0.0,83.0,0.0,30.35,10.0,46.0,5.0,0.0,0.0,0.0,3.0
5787,0.0,0.0,0.0,0.0,28.0,32.0,0.0,85.0,0.0,30.06,10.0,31.0,8.0,0.0,0.0,0.0,1.0
907,0.0,0.0,0.0,0.0,13.0,27.0,0.0,55.0,0.0,30.01,10.0,23.0,10.0,0.0,0.0,0.0,4.0
1576,0.0,0.0,0.0,0.0,-8.0,6.0,0.0,52.0,0.0,30.5,10.0,4.0,18.0,0.0,0.0,0.0,1.0
15431,0.0,10.0,0.0,30.04,14.0,34.0,0.0,44.0,30.04,30.01,10.0,28.0,26.0,0.0,0.0,5844.0,1.0
11503,0.0,23.0,0.0,30.13,18.0,33.0,0.0,54.0,30.13,30.11,10.0,28.0,9.0,0.0,0.0,1582.0,1.0
7985,0.0,0.0,0.0,0.0,41.0,45.0,0.0,86.0,0.0,30.22,10.0,43.0,14.0,0.0,0.0,0.0,2.0
14521,0.0,6.0,0.0,30.48,41.0,44.0,0.0,89.0,30.48,30.45,10.0,43.0,9.0,0.0,0.0,4734.0,1.0
11967,0.0,2.0,0.0,30.19,27.0,37.0,0.0,67.0,30.19,30.16,10.0,33.0,14.0,0.0,0.0,2046.0,1.0
18986,1.0,8.0,0.0,30.2,50.0,50.0,0.05,100.0,30.2,30.17,6.0,50.0,20.0,1.0,0.0,9648.0,4.0
5485,0.0,0.0,0.0,0.0,27.0,43.0,0.0,53.0,0.0,29.91,10.0,37.0,9.0,0.0,0.0,0.0,3.0
14897,1.0,5.0,0.0,30.03,40.0,41.0,0.13,96.0,30.03,30.01,6.0,41.0,21.0,1.0,0.0,5137.0,3.0
16263,1.0,18.0,0.0,29.99,47.0,47.0,0.08,100.0,29.99,29.96,5.0,47.0,10.0,1.0,0.0,6683.0,3.0
1989,0.0,0.0,0.0,0.0,9.0,19.0,0.0,65.0,0.0,30.32,10.0,16.0,15.0,0.0,0.0,0.0,4.0
17617,0.0,18.0,0.0,30.1,25.0,41.0,0.0,53.0,30.1,30.08,10.0,35.0,20.0,0.0,0.0,8195.0,1.0
17604,1.0,1.0,0.0,30.09,36.0,36.0,0.01,100.0,30.08,30.06,6.0,36.0,3.0,1.0,0.0,8180.0,2.0
4045,0.0,0.0,0.0,0.0,15.0,26.0,0.0,63.0,0.0,30.63,10.0,23.0,15.0,0.0,0.0,0.0,2.0
18074,0.0,22.0,0.0,30.5,31.0,38.0,0.0,76.0,30.5,30.47,10.0,35.0,11.0,0.0,0.0,8678.0,1.0
7285,0.0,0.0,0.0,0.0,11.0,25.0,0.0,55.0,0.0,30.16,10.0,21.0,21.0,0.0,0.0,0.0,3.0
17252,0.0,1.0,0.0,30.03,25.0,39.0,0.0,57.0,30.03,30.01,10.0,34.0,14.0,0.0,0.0,7786.0,3.0
2664,0.0,0.0,0.0,0.0,20.0,26.0,0.0,78.0,0.0,30.47,10.0,24.0,6.0,0.0,0.0,0.0,1.0
8616,0.0,0.0,0.0,0.0,28.0,36.0,0.0,73.0,0.0,29.98,10.0,33.0,20.0,0.0,1.0,0.0,3.0
16737,1.0,9.0,0.0,29.5,54.0,54.0,0.22,100.0,29.5,29.48,2.0,54.0,15.0,1.0,0.0,7212.0,2.0
9025,0.0,0.0,0.0,0.0,7.0,20.0,0.0,57.0,0.0,30.22,10.0,17.0,11.0,0.0,0.0,0.0,0.0
10144,0.0,8.0,0.0,30.23,35.0,40.0,0.0,83.0,30.23,30.21,10.0,38.0,7.0,0.0,0.0,103.0,1.0
1457,0.0,0.0,0.0,0.0,-3.0,11.0,0.0,53.0,0.0,30.58,10.0,8.0,7.0,0.0,0.0,0.0,1.0
17215,0.0,9.0,0.0,30.18,25.0,40.0,0.0,55.0,30.17,30.16,10.0,34.0,11.0,0.0,0.0,7749.0,1.0
6930,0.0,0.0,0.0,0.0,18.0,34.0,0.0,52.0,0.0,30.06,10.0,29.0,20.0,0.0,0.0,0.0,1.0
6735,0.0,0.0,0.0,0.0,31.0,42.0,0.0,65.0,0.0,29.8,10.0,37.0,16.0,0.0,0.0,0.0,4.0
6161,0.0,0.0,0.0,0.0,40.0,42.0,0.0,92.0,0.0,30.09,7.0,41.0,6.0,0.0,0.0,0.0,4.0
19277,0.0,14.0,0.0,30.06,31.0,49.0,0.0,50.0,30.06,30.03,10.0,41.0,25.0,0.0,0.0,9955.0,2.0
13724,0.0,21.0,0.0,30.27,24.0,34.0,0.0,67.0,30.27,30.24,10.0,30.0,5.0,0.0,0.0,3825.0,3.0
19951,1.0,18.0,0.0,30.14,44.0,44.0,0.13,100.0,30.14,30.11,3.0,44.0,14.0,1.0,0.0,10643.0,2.0
5332,0.0,0.0,0.0,0.0,26.0,33.0,0.0,75.0,0.0,29.96,10.0,30.0,10.0,0.0,0.0,0.0,2.0
15801,0.0,4.0,0.0,30.17,15.0,25.0,0.0,66.0,30.16,30.14,10.0,22.0,0.0,0.0,0.0,6214.0,0.0
4073,0.0,0.0,0.0,0.0,7.0,17.0,0.0,64.0,0.0,30.64,10.0,15.0,11.0,0.0,0.0,0.0,3.0
2950,0.0,0.0,0.0,0.0,42.0,42.0,0.0,100.0,0.0,30.3,9.0,42.0,5.0,0.0,0.0,0.0,1.0
15610,0.0,23.0,0.0,30.15,15.0,28.0,0.0,58.0,30.15,30.12,10.0,24.0,14.0,0.0,0.0,6023.0,2.0
1393,0.0,0.0,0.0,0.0,-9.0,13.0,0.0,36.0,0.0,30.19,10.0,9.0,23.0,0.0,0.0,0.0,1.0
15991,0.0,1.0,0.0,30.15,15.0,27.0,0.0,61.0,30.14,30.12,10.0,23.0,11.0,0.0,0.0,6404.0,1.0
16998,0.0,9.0,0.0,29.48,33.0,45.0,0.0,63.0,29.47,29.46,10.0,40.0,29.0,0.0,0.0,7512.0,1.0
10532,1.0,19.0,0.0,29.63,53.0,53.0,0.02,100.0,29.63,29.61,1.0,53.0,3.0,1.0,0.0,570.0,3.0
16887,1.0,2.0,0.0,29.24,49.0,49.0,0.02,100.0,29.23,29.22,5.0,49.0,9.0,1.0,0.0,7386.0,4.0
3014,0.0,0.0,0.0,0.0,42.0,43.0,0.0,97.0,0.0,30.32,8.0,43.0,3.0,0.0,0.0,0.0,2.0
14015,0.0,4.0,0.0,30.35,19.0,32.0,0.0,59.0,30.35,30.32,10.0,28.0,10.0,0.0,0.0,4121.0,2.0
16699,1.0,6.0,0.0,29.48,56.0,56.0,0.06,100.0,29.48,29.46,1.0,56.0,31.0,1.0,0.0,7166.0,4.0
19124,1.0,4.0,0.0,29.87,46.0,46.0,0.0,100.0,29.87,29.85,1.0,46.0,9.0,0.0,0.0,9802.0,1.0
4475,0.0,0.0,0.0,0.0,33.0,36.0,0.0,89.0,0.0,30.27,10.0,35.0,6.0,0.0,0.0,0.0,3.0
4371,0.0,0.0,0.0,0.0,24.0,29.0,0.0,82.0,0.0,30.5,10.0,27.0,3.0,0.0,0.0,0.0,1.0
13619,0.0,3.0,0.0,30.19,20.0,28.0,0.0,72.0,30.19,30.16,10.0,25.0,6.0,0.0,0.0,3720.0,0.0
6097,0.0,0.0,0.0,0.0,41.0,51.0,0.0,69.0,0.0,30.14,9.0,46.0,3.0,0.0,0.0,0.0,2.0
10995,0.0,21.0,0.0,30.1,16.0,32.0,0.0,52.0,30.09,30.08,10.0,27.0,10.0,0.0,0.0,1074.0,0.0
13805,0.0,18.0,0.0,30.24,23.0,37.0,0.0,57.0,30.24,30.22,10.0,32.0,6.0,0.0,0.0,3906.0,2.0
2045,0.0,0.0,0.0,0.0,22.0,39.0,0.0,50.0,0.0,30.24,10.0,33.0,14.0,0.0,0.0,0.0,3.0
15667,0.0,8.0,0.0,30.01,15.0,32.0,0.0,50.0,30.01,29.98,10.0,27.0,22.0,0.0,0.0,6080.0,2.0
8871,0.0,0.0,0.0,0.0,28.0,33.0,0.0,82.0,0.0,29.96,10.0,31.0,9.0,0.0,0.0,0.0,3.0
19205,0.0,8.0,0.0,29.98,41.0,51.0,0.0,69.0,29.98,29.96,10.0,46.0,16.0,0.0,0.0,9883.0,1.0
14769,0.0,23.0,0.0,30.09,41.0,48.0,0.0,77.0,30.09,30.06,10.0,45.0,28.0,0.0,0.0,4997.0,2.0
2736,0.0,0.0,0.0,0.0,42.0,42.0,0.0,100.0,0.0,30.3,9.0,42.0,5.0,0.0,0.0,0.0,1.0
17654,1.0,3.0,0.0,30.06,36.0,36.0,0.01,100.0,30.06,30.03,6.0,36.0,3.0,1.0,0.0,8237.0,1.0
1208,0.0,0.0,0.0,0.0,-10.0,8.0,0.0,43.0,0.0,30.38,10.0,5.0,18.0,0.0,0.0,0.0,0.0
18185,0.0,20.0,0.0,30.49,29.0,39.0,0.0,67.0,30.48,30.47,10.0,35.0,9.0,0.0,0.0,8789.0,1.0
18013,0.0,23.0,0.0,30.37,20.0,33.0,0.0,58.0,30.37,30.35,10.0,29.0,13.0,0.0,0.0,8617.0,3.0
15127,0.0,17.0,0.0,29.76,27.0,44.0,0.0,51.0,29.75,29.74,10.0,37.0,23.0,0.0,0.0,5482.0,4.0
14962,1.0,14.0,0.0,29.83,41.0,42.0,0.19,96.0,29.82,29.8,2.0,42.0,15.0,1.0,0.0,5230.0,1.0
14390,0.0,9.0,0.0,30.5,42.0,46.0,0.0,86.0,30.5,30.47,10.0,44.0,8.0,0.0,0.0,4586.0,3.0
5943,0.0,0.0,0.0,0.0,31.0,50.0,0.0,48.0,0.0,30.12,10.0,42.0,8.0,0.0,0.0,0.0,3.0
8293,0.0,0.0,0.0,0.0,43.0,50.0,0.0,77.0,0.0,30.21,10.0,47.0,5.0,0.0,0.0,0.0,2.0
10569,1.0,6.0,0.0,29.86,48.0,48.0,0.07,100.0,29.86,29.83,2.0,48.0,11.0,1.0,0.0,618.0,3.0
5742,0.0,0.0,0.0,0.0,28.0,32.0,0.0,85.0,0.0,30.06,10.0,31.0,8.0,0.0,0.0,0.0,1.0
1090,0.0,0.0,0.0,0.0,-2.0,10.0,0.0,58.0,0.0,29.72,10.0,8.0,24.0,0.0,0.0,0.0,1.0
8840,0.0,0.0,0.0,0.0,28.0,36.0,0.0,73.0,0.0,29.93,10.0,33.0,16.0,0.0,0.0,0.0,1.0
10571,1.0,17.0,0.0,29.63,51.0,51.0,0.01,100.0,29.63,29.61,2.5,51.0,3.0,0.0,0.0,620.0,3.0
3508,0.0,0.0,0.0,0.0,12.0,26.0,0.0,55.0,0.0,30.19,10.0,22.0,23.0,0.0,0.0,0.0,1.0
15814,0.0,5.0,0.0,30.18,17.0,26.0,0.0,69.0,30.18,30.16,10.0,23.0,6.0,0.0,0.0,6227.0,0.0
1533,0.0,0.0,0.0,0.0,-3.0,13.0,0.0,49.0,0.0,30.55,10.0,10.0,8.0,0.0,0.0,0.0,1.0
12998,0.0,6.0,0.0,30.12,21.0,28.0,0.0,75.0,30.12,30.09,10.0,26.0,8.0,0.0,0.0,3096.0,1.0
16090,0.0,3.0,0.0,30.17,15.0,26.0,0.0,63.0,30.17,30.14,10.0,23.0,9.0,0.0,0.0,6503.0,1.0
3200,0.0,0.0,1.0,0.0,50.0,50.0,0.0,100.0,0.0,29.91,0.12,50.0,17.0,0.0,0.0,0.0,5.0
2614,0.0,0.0,0.0,0.0,28.0,36.0,0.0,73.0,0.0,30.42,10.0,33.0,8.0,0.0,0.0,0.0,3.0
10596,1.0,1.0,0.0,29.6,54.0,54.0,0.0,100.0,29.6,29.57,6.0,54.0,6.0,0.0,0.0,647.0,4.0
14938,1.0,12.0,0.0,29.87,41.0,42.0,0.02,96.0,29.86,29.85,2.0,42.0,17.0,1.0,0.0,5194.0,4.0
2546,0.0,0.0,0.0,0.0,19.0,26.0,0.0,75.0,0.0,30.42,10.0,24.0,3.0,0.0,0.0,0.0,1.0
16095,0.0,3.0,0.0,30.17,15.0,26.0,0.0,63.0,30.17,30.14,10.0,23.0,9.0,0.0,0.0,6508.0,1.0
14324,0.0,14.0,0.0,30.39,46.0,49.0,0.0,90.0,30.39,30.37,10.0,48.0,7.0,0.0,0.0,4515.0,3.0
6978,0.0,0.0,0.0,0.0,24.0,43.0,0.0,47.0,0.0,29.95,10.0,36.0,21.0,0.0,0.0,0.0,2.0
10788,0.0,6.0,0.0,29.61,51.0,51.0,0.0,100.0,29.61,29.59,10.0,51.0,13.0,0.0,0.0,857.0,1.0
5460,0.0,0.0,0.0,0.0,14.0,25.0,0.0,63.0,0.0,30.06,10.0,22.0,10.0,0.0,0.0,0.0,0.0
4590,0.0,0.0,0.0,0.0,31.0,35.0,0.0,85.0,0.0,30.16,10.0,33.0,13.0,0.0,0.0,0.0,3.0
4110,0.0,0.0,0.0,0.0,6.0,17.0,0.0,62.0,0.0,30.64,10.0,14.0,14.0,0.0,0.0,0.0,2.0
10489,1.0,6.0,0.0,29.86,48.0,48.0,0.07,100.0,29.86,29.83,2.0,48.0,11.0,1.0,0.0,520.0,3.0
10511,1.0,20.0,0.0,29.63,53.0,53.0,0.05,100.0,29.63,29.61,2.0,53.0,3.0,1.0,0.0,545.0,2.0
16493,0.0,22.0,0.0,29.25,52.0,53.0,0.0,96.0,29.25,29.23,9.0,52.0,21.0,0.0,0.0,6924.0,1.0
15601,0.0,10.0,0.0,30.04,14.0,34.0,0.0,44.0,30.04,30.01,10.0,28.0,26.0,0.0,0.0,6014.0,1.0
6180,0.0,0.0,0.0,0.0,39.0,40.0,0.0,97.0,0.0,30.14,10.0,40.0,3.0,0.0,0.0,0.0,2.0
10349,1.0,20.0,0.0,29.63,53.0,53.0,0.05,100.0,29.63,29.61,2.0,53.0,3.0,1.0,0.0,340.0,2.0
7408,0.0,0.0,0.0,0.0,6.0,26.0,0.0,42.0,0.0,30.69,10.0,21.0,3.0,0.0,0.0,0.0,1.0
3950,0.0,0.0,0.0,0.0,16.0,26.0,0.0,66.0,0.0,30.58,10.0,23.0,16.0,0.0,0.0,0.0,3.0
8678,1.0,0.0,0.0,0.0,28.0,30.0,0.0,92.0,0.0,29.96,2.5,29.0,13.0,0.0,1.0,0.0,1.0
4037,0.0,0.0,0.0,0.0,18.0,29.0,0.0,63.0,0.0,30.51,10.0,25.0,14.0,0.0,0.0,0.0,3.0
7615,0.0,0.0,0.0,0.0,6.0,30.0,0.0,36.0,0.0,30.71,10.0,23.0,6.0,0.0,0.0,0.0,1.0
14690,0.0,23.0,0.0,30.09,41.0,48.0,0.0,77.0,30.09,30.06,10.0,45.0,28.0,0.0,0.0,4917.0,2.0
4980,0.0,0.0,0.0,0.0,13.0,30.0,0.0,49.0,0.0,30.01,10.0,25.0,16.0,0.0,0.0,0.0,0.0
13198,0.0,1.0,0.0,30.12,17.0,29.0,0.0,61.0,30.12,30.09,10.0,25.0,8.0,0.0,0.0,3299.0,2.0
10543,1.0,22.0,0.0,29.61,53.0,53.0,0.0,100.0,29.61,29.59,1.0,53.0,7.0,0.0,0.0,586.0,2.0
10129,0.0,1.0,0.0,30.14,36.0,40.0,0.0,86.0,30.13,30.11,10.0,38.0,7.0,0.0,0.0,87.0,1.0
9426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10648,0.0,19.0,0.0,29.74,36.0,49.0,0.0,61.0,29.74,29.72,10.0,43.0,13.0,0.0,0.0,703.0,1.0
18615,0.0,10.0,0.0,30.61,27.0,42.0,0.0,55.0,30.61,30.58,10.0,36.0,5.0,0.0,0.0,9219.0,1.0
16722,1.0,5.0,0.0,29.52,56.0,56.0,0.02,100.0,29.52,29.49,1.0,56.0,26.0,1.0,0.0,7193.0,4.0
14185,0.0,3.0,0.0,30.34,19.0,32.0,0.0,59.0,30.34,30.32,10.0,28.0,11.0,0.0,0.0,4344.0,1.0
9143,0.0,0.0,0.0,0.0,6.0,18.0,0.0,59.0,0.0,30.29,10.0,15.0,15.0,0.0,0.0,0.0,1.0
5888,0.0,0.0,0.0,0.0,32.0,40.0,0.0,73.0,0.0,30.16,10.0,37.0,7.0,0.0,0.0,0.0,3.0
16072,0.0,13.0,0.0,30.12,23.0,40.0,0.0,51.0,30.12,30.09,10.0,34.0,13.0,0.0,0.0,6485.0,3.0
15659,0.0,14.0,0.0,30.06,14.0,36.0,0.0,40.0,30.06,30.03,10.0,29.0,16.0,0.0,0.0,6072.0,1.0
6876,0.0,0.0,0.0,0.0,12.0,28.0,0.0,51.0,0.0,30.14,10.0,23.0,21.0,0.0,0.0,0.0,1.0
13308,0.0,2.0,0.0,30.21,20.0,27.0,0.0,75.0,30.2,30.19,10.0,25.0,7.0,0.0,0.0,3409.0,0.0
17555,1.0,4.0,0.0,30.05,36.0,36.0,0.01,100.0,30.05,30.03,6.0,36.0,0.0,1.0,0.0,8105.0,2.0
6690,1.0,0.0,0.0,0.0,41.0,41.0,0.0,100.0,0.0,29.95,0.5,41.0,5.0,0.0,0.0,0.0,3.0
5996,0.0,0.0,0.0,0.0,38.0,43.0,0.0,82.0,0.0,30.14,10.0,41.0,0.0,0.0,0.0,0.0,4.0
7303,0.0,0.0,0.0,0.0,0.0,30.0,0.0,27.0,0.0,30.51,10.0,22.0,11.0,0.0,0.0,0.0,0.0
6753,0.0,0.0,0.0,0.0,17.0,32.0,0.0,54.0,0.0,30.08,10.0,27.0,17.0,0.0,0.0,0.0,1.0
2066,0.0,0.0,0.0,0.0,22.0,26.0,0.0,84.0,0.0,30.04,10.0,25.0,8.0,0.0,0.0,0.0,2.0
7443,0.0,0.0,0.0,0.0,8.0,34.0,0.0,34.0,0.0,30.73,10.0,26.0,8.0,0.0,0.0,0.0,0.0
4936,0.0,0.0,0.0,0.0,13.0,28.0,0.0,53.0,0.0,30.08,10.0,24.0,15.0,0.0,0.0,0.0,1.0
8842,1.0,0.0,0.0,0.0,28.0,30.0,0.02,92.0,0.0,29.95,2.0,29.0,17.0,0.0,1.0,0.0,1.0
2271,0.0,0.0,0.0,0.0,24.0,28.0,0.0,85.0,0.0,30.06,10.0,27.0,14.0,0.0,0.0,0.0,1.0
7459,0.0,0.0,0.0,0.0,2.0,25.0,0.0,37.0,0.0,30.63,10.0,19.0,7.0,0.0,0.0,0.0,0.0
19398,0.0,13.0,0.0,30.04,32.0,49.0,0.0,52.0,30.03,30.01,10.0,42.0,24.0,0.0,0.0,10076.0,3.0
3415,0.0,0.0,0.0,0.0,39.0,41.0,0.0,93.0,0.0,29.59,10.0,40.0,25.0,0.0,0.0,0.0,3.0
8850,1.0,0.0,0.0,0.0,28.0,30.0,0.02,92.0,0.0,29.95,2.0,29.0,17.0,0.0,1.0,0.0,1.0
5446,0.0,0.0,0.0,0.0,19.0,34.0,0.0,54.0,0.0,29.98,10.0,29.0,9.0,0.0,0.0,0.0,2.0
19960,1.0,17.0,0.0,30.18,43.0,44.0,0.04,96.0,30.17,30.16,6.0,44.0,10.0,1.0,0.0,10652.0,1.0
7361,0.0,0.0,0.0,0.0,0.0,29.0,0.0,28.0,0.0,30.53,10.0,22.0,10.0,0.0,0.0,0.0,1.0
5170,0.0,0.0,0.0,0.0,17.0,37.0,0.0,44.0,0.0,29.98,10.0,30.0,13.0,0.0,0.0,0.0,2.0
16927,0.0,13.0,0.0,29.63,31.0,44.0,0.0,60.0,29.63,29.61,10.0,39.0,23.0,0.0,0.0,7432.0,3.0
6006,0.0,0.0,0.0,0.0,32.0,40.0,0.0,73.0,0.0,30.16,10.0,37.0,7.0,0.0,0.0,0.0,3.0
7353,0.0,0.0,0.0,0.0,-2.0,35.0,0.0,20.0,0.0,30.38,10.0,25.0,14.0,0.0,0.0,0.0,0.0
18592,0.0,18.0,0.0,30.58,32.0,38.0,0.0,79.0,30.58,30.55,10.0,36.0,6.0,0.0,0.0,9196.0,1.0
10731,0.0,7.0,0.0,29.63,50.0,51.0,0.0,96.0,29.63,29.61,9.0,50.0,11.0,0.0,0.0,796.0,1.0
17612,0.0,17.0,0.0,30.08,28.0,41.0,0.0,60.0,30.08,30.06,10.0,36.0,16.0,0.0,0.0,8190.0,1.0
18420,0.0,20.0,0.0,30.56,33.0,40.0,0.0,77.0,30.55,30.53,10.0,37.0,8.0,0.0,0.0,9024.0,1.0
15209,0.0,18.0,0.0,29.78,26.0,43.0,0.0,51.0,29.78,29.75,10.0,36.0,20.0,0.0,0.0,5582.0,4.0
14273,0.0,13.0,0.0,30.39,45.0,50.0,0.0,83.0,30.39,30.37,10.0,48.0,10.0,0.0,0.0,4456.0,3.0
9153,0.0,0.0,0.0,0.0,7.0,25.0,0.0,46.0,0.0,30.27,10.0,20.0,7.0,0.0,0.0,0.0,1.0
15867,0.0,2.0,0.0,30.17,15.0,26.0,0.0,63.0,30.17,30.14,10.0,23.0,10.0,0.0,0.0,6280.0,1.0
14935,0.0,21.0,0.0,29.78,36.0,37.0,0.13,96.0,29.78,29.75,8.0,37.0,20.0,1.0,0.0,5190.0,1.0
13442,0.0,22.0,0.0,29.98,22.0,34.0,0.0,61.0,29.98,29.96,10.0,30.0,15.0,0.0,0.0,3543.0,1.0
4731,1.0,0.0,0.0,0.0,36.0,36.0,0.02,100.0,0.0,30.22,5.0,36.0,6.0,1.0,0.0,0.0,3.0
11712,0.0,3.0,0.0,30.16,22.0,31.0,0.0,69.0,30.16,30.14,10.0,28.0,9.0,0.0,0.0,1791.0,0.0
4328,0.0,0.0,0.0,0.0,29.0,34.0,0.0,82.0,0.0,30.45,10.0,32.0,3.0,0.0,0.0,0.0,1.0
10528,1.0,1.0,0.0,30.02,45.0,45.0,0.05,100.0,30.01,30.0,2.5,45.0,15.0,1.0,0.0,566.0,4.0
19713,0.0,13.0,0.0,30.2,28.0,37.0,0.0,70.0,30.2,30.17,10.0,34.0,3.0,0.0,0.0,10391.0,1.0
17645,1.0,2.0,0.0,30.07,36.0,36.0,0.01,100.0,30.07,30.04,6.0,36.0,5.0,1.0,0.0,8226.0,1.0
12642,0.0,8.0,0.0,30.49,21.0,30.0,0.0,69.0,30.49,30.47,10.0,27.0,3.0,0.0,0.0,2722.0,3.0
8306,0.0,0.0,0.0,0.0,42.0,45.0,0.0,90.0,0.0,30.22,10.0,44.0,7.0,0.0,0.0,0.0,1.0
17623,0.0,16.0,0.0,30.06,29.0,42.0,0.0,60.0,30.06,30.03,10.0,37.0,18.0,0.0,0.0,8201.0,2.0
12776,0.0,1.0,0.0,30.54,16.0,29.0,0.0,58.0,30.54,30.51,10.0,25.0,6.0,0.0,0.0,2861.0,3.0
18183,0.0,6.0,0.0,30.47,21.0,34.0,0.0,59.0,30.46,30.45,10.0,30.0,9.0,0.0,0.0,8787.0,3.0
19470,0.0,1.0,0.0,30.2,25.0,36.0,0.0,64.0,30.2,30.17,10.0,32.0,10.0,0.0,0.0,10148.0,1.0
10242,0.0,18.0,0.0,30.18,37.0,42.0,0.01,82.0,30.17,30.16,10.0,40.0,7.0,1.0,0.0,212.0,4.0
13809,0.0,8.0,0.0,30.13,24.0,37.0,0.0,59.0,30.12,30.11,10.0,32.0,14.0,0.0,0.0,3910.0,1.0
5883,0.0,0.0,0.0,0.0,28.0,33.0,0.0,82.0,0.0,30.12,10.0,31.0,8.0,0.0,0.0,0.0,1.0
4160,0.0,0.0,0.0,0.0,6.0,17.0,0.0,62.0,0.0,30.64,10.0,14.0,14.0,0.0,0.0,0.0,2.0
13719,0.0,6.0,0.0,30.08,23.0,33.0,0.0,66.0,30.07,30.06,10.0,29.0,15.0,0.0,0.0,3820.0,1.0
3295,0.0,0.0,0.0,0.0,39.0,41.0,0.0,93.0,0.0,29.59,10.0,40.0,25.0,0.0,0.0,0.0,3.0
15498,0.0,16.0,0.0,30.12,15.0,34.0,0.0,46.0,30.12,30.09,10.0,28.0,16.0,0.0,0.0,5911.0,1.0
15891,0.0,20.0,0.0,30.15,28.0,37.0,0.0,70.0,30.15,30.12,10.0,34.0,9.0,0.0,0.0,6304.0,2.0
13522,0.0,18.0,0.0,29.98,31.0,35.0,0.0,85.0,29.98,29.96,10.0,33.0,8.0,0.0,0.0,3623.0,1.0
9535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19594,0.0,22.0,0.0,30.29,33.0,35.0,0.0,93.0,30.29,30.27,10.0,34.0,0.0,0.0,0.0,10272.0,1.0
5557,0.0,0.0,0.0,0.0,27.0,43.0,0.0,53.0,0.0,29.91,10.0,37.0,9.0,0.0,0.0,0.0,3.0
13101,0.0,17.0,0.0,30.15,20.0,36.0,0.0,52.0,30.15,30.12,10.0,30.0,6.0,0.0,0.0,3199.0,1.0
15650,0.0,14.0,0.0,30.06,14.0,36.0,0.0,40.0,30.06,30.03,10.0,29.0,16.0,0.0,0.0,6063.0,1.0
13257,0.0,12.0,0.0,30.12,21.0,38.0,0.0,51.0,30.12,30.09,10.0,32.0,14.0,0.0,0.0,3358.0,1.0
17318,0.0,10.0,0.0,30.16,25.0,40.0,0.0,55.0,30.16,30.14,10.0,34.0,8.0,0.0,0.0,7852.0,1.0
18136,0.0,0.0,0.0,30.38,20.0,33.0,0.0,58.0,30.37,30.35,10.0,29.0,11.0,0.0,0.0,8740.0,1.0
15355,0.0,5.0,0.0,29.77,37.0,40.0,0.0,89.0,29.76,29.75,10.0,39.0,7.0,0.0,0.0,5760.0,1.0
9844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12760,0.0,18.0,0.0,30.26,24.0,34.0,0.0,67.0,30.25,30.24,10.0,30.0,9.0,0.0,0.0,2844.0,1.0
15375,0.0,10.0,0.0,29.72,37.0,46.0,0.0,71.0,29.72,29.7,10.0,42.0,17.0,0.0,0.0,5784.0,1.0
18432,0.0,1.0,0.0,30.52,31.0,41.0,0.0,67.0,30.51,30.5,10.0,37.0,8.0,0.0,0.0,9036.0,1.0
6087,0.0,0.0,0.0,0.0,41.0,51.0,0.0,69.0,0.0,30.11,10.0,46.0,6.0,0.0,0.0,0.0,3.0
16464,0.0,14.0,0.0,30.05,42.0,45.0,0.01,90.0,30.05,30.03,10.0,44.0,6.0,1.0,0.0,6892.0,1.0
